date_trunc,sum
12/15/2018 12:00 AM UTC,1817568.0
12/17/2018 12:00 AM UTC,90715903.1258252
12/18/2018 12:00 AM UTC,30052307.5200857
12/19/2018 12:00 AM UTC,11463297.736
12/20/2018 12:00 AM UTC,27243766.8097824
12/21/2018 12:00 AM UTC,8791460.6028
12/22/2018 12:00 AM UTC,182050.0
12/24/2018 12:00 AM UTC,165060.0
12/26/2018 12:00 AM UTC,11229331.5398
12/27/2018 12:00 AM UTC,9231087.968
12/28/2018 12:00 AM UTC,6137240.5
12/29/2018 12:00 AM UTC,614800.0
12/30/2018 12:00 AM UTC,32780.0
12/31/2018 12:00 AM UTC,24480.0
1/1/2019 12:00 AM UTC,423750.0
1/2/2019 12:00 AM UTC,7051226.0
1/3/2019 12:00 AM UTC,8107486.38765
1/4/2019 12:00 AM UTC,35519973.7614154
1/5/2019 12:00 AM UTC,9990536.38253516
1/7/2019 12:00 AM UTC,18430125.4596271
1/8/2019 12:00 AM UTC,35093431.4389522
1/9/2019 12:00 AM UTC,26078541.0965461
1/10/2019 12:00 AM UTC,15401985.6499345
1/11/2019 12:00 AM UTC,25171059.3638601
1/12/2019 12:00 AM UTC,
1/13/2019 12:00 AM UTC,4341228.73
1/14/2019 12:00 AM UTC,9904669.59492308
1/15/2019 12:00 AM UTC,51275986.7468238
1/16/2019 12:00 AM UTC,53866459.8575893
1/17/2019 12:00 AM UTC,98075186.733623
1/18/2019 12:00 AM UTC,30562084.5499285
1/19/2019 12:00 AM UTC,88100.0
1/21/2019 12:00 AM UTC,4865402.04153846
1/22/2019 12:00 AM UTC,54000254.1442924
1/23/2019 12:00 AM UTC,19194252.9448901
1/24/2019 12:00 AM UTC,138172928.173476
1/25/2019 12:00 AM UTC,9210183.75
1/26/2019 12:00 AM UTC,19211338.4114286
1/28/2019 12:00 AM UTC,28566716.1040614
1/29/2019 12:00 AM UTC,30799872.8180848
1/30/2019 12:00 AM UTC,50155615.9704725
1/31/2019 12:00 AM UTC,59508265.6487776
2/1/2019 12:00 AM UTC,22597935.249675
2/2/2019 12:00 AM UTC,1232048.0
2/3/2019 12:00 AM UTC,611147.8414
2/4/2019 12:00 AM UTC,4320422.97572527
2/5/2019 12:00 AM UTC,93249614.3049777
2/6/2019 12:00 AM UTC,106608783.450195
2/7/2019 12:00 AM UTC,52603252.7037869
2/8/2019 12:00 AM UTC,6216738.42335714
2/10/2019 12:00 AM UTC,
2/11/2019 12:00 AM UTC,1076895063.79916
2/12/2019 12:00 AM UTC,239555049.881644
2/13/2019 12:00 AM UTC,20888511.8421714
2/14/2019 12:00 AM UTC,128670682.983221
2/15/2019 12:00 AM UTC,92793676.2970852
2/16/2019 12:00 AM UTC,184160.0
2/18/2019 12:00 AM UTC,24022610.7074316
2/19/2019 12:00 AM UTC,69741603.8761665
2/20/2019 12:00 AM UTC,110662079.157382
2/21/2019 12:00 AM UTC,244251025.209649
2/22/2019 12:00 AM UTC,167020218.159725
2/23/2019 12:00 AM UTC,2235220.0
2/24/2019 12:00 AM UTC,1194633.18250286
2/25/2019 12:00 AM UTC,29158198.6137509
2/26/2019 12:00 AM UTC,180943965.742198
2/27/2019 12:00 AM UTC,50832817.9139606
2/28/2019 12:00 AM UTC,166308636.440963
3/1/2019 12:00 AM UTC,14496834.5890829
3/2/2019 12:00 AM UTC,8406323.665
3/4/2019 12:00 AM UTC,12559804.2472475
3/5/2019 12:00 AM UTC,137245479.493029
3/6/2019 12:00 AM UTC,60964043.1067965
3/7/2019 12:00 AM UTC,14543284.0727659
3/8/2019 12:00 AM UTC,91540855.436
3/9/2019 12:00 AM UTC,902880.0
3/11/2019 12:00 AM UTC,56580723.3566035
3/12/2019 12:00 AM UTC,23983624.9346143
3/13/2019 12:00 AM UTC,18431643.0092792
3/14/2019 12:00 AM UTC,35221875.6231288
3/15/2019 12:00 AM UTC,14777519.4728286
3/16/2019 12:00 AM UTC,11040154.6460143
3/18/2019 12:00 AM UTC,121249877.987331
3/19/2019 12:00 AM UTC,31368412.2885901
3/20/2019 12:00 AM UTC,114276900.34641
3/21/2019 12:00 AM UTC,35362675.5339833
3/22/2019 12:00 AM UTC,33829767.3723628
3/23/2019 12:00 AM UTC,3499290.0
3/24/2019 12:00 AM UTC,1758808.0
3/25/2019 12:00 AM UTC,45757517.6116708
3/26/2019 12:00 AM UTC,223998188.151054
3/27/2019 12:00 AM UTC,137109597.473959
3/28/2019 12:00 AM UTC,102221217.463615
3/29/2019 12:00 AM UTC,68959950.2177721
3/30/2019 12:00 AM UTC,563165.0
4/1/2019 12:00 AM UTC,265482860.907311
4/2/2019 12:00 AM UTC,30916680.7458214
4/3/2019 12:00 AM UTC,25875332.68075
4/4/2019 12:00 AM UTC,59122499.8696729
4/5/2019 12:00 AM UTC,93074979.5883469
4/6/2019 12:00 AM UTC,148800.0
4/7/2019 12:00 AM UTC,48387.0
4/8/2019 12:00 AM UTC,54916736.8048939
4/9/2019 12:00 AM UTC,65292371.3990429
4/10/2019 12:00 AM UTC,121829702.816907
4/11/2019 12:00 AM UTC,21139591.6843857
4/12/2019 12:00 AM UTC,99287553.3664102
4/13/2019 12:00 AM UTC,7496000.0
4/14/2019 12:00 AM UTC,1200.0
4/15/2019 12:00 AM UTC,362675964.295917
4/16/2019 12:00 AM UTC,151298503.807469
4/17/2019 12:00 AM UTC,65639032.9002568
4/18/2019 12:00 AM UTC,72854023.7705653
4/19/2019 12:00 AM UTC,83034953.0386665
4/20/2019 12:00 AM UTC,75500.0
4/21/2019 12:00 AM UTC,7350.0
4/22/2019 12:00 AM UTC,37561099.3975476
4/23/2019 12:00 AM UTC,74863440.0304448
4/24/2019 12:00 AM UTC,43114121.0177231
4/25/2019 12:00 AM UTC,96859554.187633
4/26/2019 12:00 AM UTC,19608781.822529
4/28/2019 12:00 AM UTC,646810.697382418
4/29/2019 12:00 AM UTC,7073836.90103923
4/30/2019 12:00 AM UTC,84486914.6529861
5/1/2019 12:00 AM UTC,69431421.9602943
5/2/2019 12:00 AM UTC,44431938.5159124
5/3/2019 12:00 AM UTC,38235095.108492
5/6/2019 12:00 AM UTC,109927226.681888
5/7/2019 12:00 AM UTC,154914479.122405
5/8/2019 12:00 AM UTC,141688029.331649
5/9/2019 12:00 AM UTC,6484283736.72867
5/10/2019 12:00 AM UTC,161189137.07948
5/11/2019 12:00 AM UTC,14197611.0486667
5/12/2019 12:00 AM UTC,719240.0
5/13/2019 12:00 AM UTC,61783743.4539864
5/14/2019 12:00 AM UTC,57718488.699416
5/15/2019 12:00 AM UTC,37931340.502611
5/16/2019 12:00 AM UTC,129452008.326302
5/17/2019 12:00 AM UTC,50367991.6241313
5/18/2019 12:00 AM UTC,88260.0
5/19/2019 12:00 AM UTC,
5/20/2019 12:00 AM UTC,50760450.3658953
5/21/2019 12:00 AM UTC,16294220.4401813
5/22/2019 12:00 AM UTC,35636194.948127
5/23/2019 12:00 AM UTC,113862545.986447
5/24/2019 12:00 AM UTC,129265026.303819
5/25/2019 12:00 AM UTC,
5/27/2019 12:00 AM UTC,
5/28/2019 12:00 AM UTC,111669087.516174
5/29/2019 12:00 AM UTC,28329587.569022
5/30/2019 12:00 AM UTC,216360943.212154
5/31/2019 12:00 AM UTC,144251196.180311
6/1/2019 12:00 AM UTC,2309730.0
6/2/2019 12:00 AM UTC,
6/3/2019 12:00 AM UTC,274339500.375816
6/4/2019 12:00 AM UTC,321662313.530518
6/5/2019 12:00 AM UTC,256891004.8362
6/6/2019 12:00 AM UTC,124439730.47853
6/7/2019 12:00 AM UTC,57495548.7153515
6/9/2019 12:00 AM UTC,
6/10/2019 12:00 AM UTC,141115617.833516
6/11/2019 12:00 AM UTC,223944355.141308
6/12/2019 12:00 AM UTC,137210303.153637
6/13/2019 12:00 AM UTC,156361120.411097
6/14/2019 12:00 AM UTC,71637621.0816038
6/15/2019 12:00 AM UTC,22203190.32388
6/16/2019 12:00 AM UTC,
6/17/2019 12:00 AM UTC,48933417.1457323
6/18/2019 12:00 AM UTC,63914983.6857363
6/19/2019 12:00 AM UTC,855662588.302624
6/20/2019 12:00 AM UTC,230354180.757135
6/21/2019 12:00 AM UTC,194105663.73926
6/24/2019 12:00 AM UTC,87892739.04907
6/25/2019 12:00 AM UTC,62453350.0528088
6/26/2019 12:00 AM UTC,136277712.258515
6/27/2019 12:00 AM UTC,62412318.8293651
6/28/2019 12:00 AM UTC,52051167.0888857
6/29/2019 12:00 AM UTC,5405828.09517196
6/30/2019 12:00 AM UTC,
7/1/2019 12:00 AM UTC,4297795559.90833
7/2/2019 12:00 AM UTC,49119027.6300554
7/3/2019 12:00 AM UTC,122378569.185653
7/4/2019 12:00 AM UTC,537300.0
7/5/2019 12:00 AM UTC,6191330.9095
7/7/2019 12:00 AM UTC,
7/8/2019 12:00 AM UTC,21438129.1013477
7/9/2019 12:00 AM UTC,135839445.181903
7/10/2019 12:00 AM UTC,283076012.138427
7/11/2019 12:00 AM UTC,97416357.730909
7/12/2019 12:00 AM UTC,32084144.1634692
7/13/2019 12:00 AM UTC,393000.0
7/14/2019 12:00 AM UTC,5331641.34502001
7/15/2019 12:00 AM UTC,35556011.0104689
7/16/2019 12:00 AM UTC,88330615.3114361
7/17/2019 12:00 AM UTC,32327174.2063415
7/18/2019 12:00 AM UTC,79349527.0912446
7/19/2019 12:00 AM UTC,60669678.8415742
7/20/2019 12:00 AM UTC,
7/21/2019 12:00 AM UTC,1227620.0
7/22/2019 12:00 AM UTC,35887176.1493475
7/23/2019 12:00 AM UTC,112358471.693176
7/24/2019 12:00 AM UTC,248171767.223866
7/25/2019 12:00 AM UTC,61179647.3219819
7/26/2019 12:00 AM UTC,142779961.053115
7/27/2019 12:00 AM UTC,618095.0
7/28/2019 12:00 AM UTC,270990.0
7/29/2019 12:00 AM UTC,30098862.5055962
7/30/2019 12:00 AM UTC,63803707.7599218
7/31/2019 12:00 AM UTC,90681214.9061534
8/1/2019 12:00 AM UTC,20033286.3554368
8/2/2019 12:00 AM UTC,220638514.470764
8/3/2019 12:00 AM UTC,4729488.01185999
8/4/2019 12:00 AM UTC,931270.0
8/5/2019 12:00 AM UTC,8081031.8750308
8/6/2019 12:00 AM UTC,35223454.8806197
8/7/2019 12:00 AM UTC,89698197.1431502
8/8/2019 12:00 AM UTC,772046317.657166
8/9/2019 12:00 AM UTC,21326912.0050191
8/10/2019 12:00 AM UTC,1725246.048
8/11/2019 12:00 AM UTC,3986137.3419
8/12/2019 12:00 AM UTC,45082553.3649914
8/13/2019 12:00 AM UTC,87810131.6658833
8/14/2019 12:00 AM UTC,83954249.7836035
8/15/2019 12:00 AM UTC,2288995689.5998
8/16/2019 12:00 AM UTC,44608171.3939014
8/17/2019 12:00 AM UTC,16057030.8638571
8/18/2019 12:00 AM UTC,46500.0
8/19/2019 12:00 AM UTC,88623725.3803061
8/20/2019 12:00 AM UTC,14170995.1138
8/21/2019 12:00 AM UTC,244641362.854226
8/22/2019 12:00 AM UTC,104632755.667977
8/23/2019 12:00 AM UTC,36264800.8858
8/24/2019 12:00 AM UTC,20478027.549
8/25/2019 12:00 AM UTC,21469575.8088
8/26/2019 12:00 AM UTC,62366854.5916734
8/27/2019 12:00 AM UTC,79757550.9684985
8/28/2019 12:00 AM UTC,64680288.6315129
8/29/2019 12:00 AM UTC,82803511.7827036
8/30/2019 12:00 AM UTC,51652642.4244
8/31/2019 12:00 AM UTC,15117191.0356
9/1/2019 12:00 AM UTC,14372103.0624
9/2/2019 12:00 AM UTC,22121932.0936
9/3/2019 12:00 AM UTC,39414320.6329892
9/4/2019 12:00 AM UTC,52800695.3583572
9/5/2019 12:00 AM UTC,118167207.067795
9/6/2019 12:00 AM UTC,101391212.509313
9/7/2019 12:00 AM UTC,11626343.5468
9/8/2019 12:00 AM UTC,21274157.0936
9/9/2019 12:00 AM UTC,74087256.4141515
9/10/2019 12:00 AM UTC,162805229.880682
9/11/2019 12:00 AM UTC,221159510.279767
9/12/2019 12:00 AM UTC,151430367.101963
9/13/2019 12:00 AM UTC,132928441.222637
9/14/2019 12:00 AM UTC,12823415.052
9/15/2019 12:00 AM UTC,10527833.5468
9/16/2019 12:00 AM UTC,65044664.6139632
9/17/2019 12:00 AM UTC,115984805.915978
9/18/2019 12:00 AM UTC,95711470.1391454
9/19/2019 12:00 AM UTC,194929835.200762
9/20/2019 12:00 AM UTC,51732083.2689388
9/21/2019 12:00 AM UTC,15198939.057
9/22/2019 12:00 AM UTC,10669313.5468
9/23/2019 12:00 AM UTC,181291582.40918
9/24/2019 12:00 AM UTC,163794516.007579
9/25/2019 12:00 AM UTC,84711324.4160168
9/26/2019 12:00 AM UTC,138115157.404979
9/27/2019 12:00 AM UTC,171610681.218778
9/28/2019 12:00 AM UTC,28083980.81815
9/29/2019 12:00 AM UTC,11641954.5126
9/30/2019 12:00 AM UTC,91892680.5378422
10/1/2019 12:00 AM UTC,61806184.7129329
10/2/2019 12:00 AM UTC,85199556.3093898
10/3/2019 12:00 AM UTC,37924604.2588684
10/4/2019 12:00 AM UTC,60764857.99914
10/5/2019 12:00 AM UTC,15222960.5572
10/6/2019 12:00 AM UTC,10747444.6416
10/7/2019 12:00 AM UTC,45957591.0412
10/8/2019 12:00 AM UTC,169487878.926417
10/9/2019 12:00 AM UTC,31168526.6561143
10/10/2019 12:00 AM UTC,48573031.3015599
10/11/2019 12:00 AM UTC,146615186.440628
10/12/2019 12:00 AM UTC,15368768.0174
10/13/2019 12:00 AM UTC,7899506.0312
10/14/2019 12:00 AM UTC,124016255.49578
10/15/2019 12:00 AM UTC,95237669.7005431
10/16/2019 12:00 AM UTC,153817544.223578
10/17/2019 12:00 AM UTC,76314285.4734143
10/18/2019 12:00 AM UTC,89756333.0150936
10/19/2019 12:00 AM UTC,13291022.052
10/20/2019 12:00 AM UTC,10949390.3285
10/21/2019 12:00 AM UTC,66504063.5166828
10/22/2019 12:00 AM UTC,78824361.7413109
10/23/2019 12:00 AM UTC,191160291.763488
10/24/2019 12:00 AM UTC,101188884.708111
10/25/2019 12:00 AM UTC,59354737.3004086
10/26/2019 12:00 AM UTC,19485115.578
10/27/2019 12:00 AM UTC,24888083.104
10/28/2019 12:00 AM UTC,47350821.4073769
10/29/2019 12:00 AM UTC,47742803.4782675
10/30/2019 12:00 AM UTC,61601418.016407
10/31/2019 12:00 AM UTC,244199544.053233
11/1/2019 12:00 AM UTC,41540364.1726014
11/2/2019 12:00 AM UTC,116398834.96904
11/3/2019 12:00 AM UTC,13758628.0624
11/4/2019 12:00 AM UTC,89198214.3431778
11/5/2019 12:00 AM UTC,97340061.2898699
11/6/2019 12:00 AM UTC,148497194.752657
11/7/2019 12:00 AM UTC,36076727.3091641
11/8/2019 12:00 AM UTC,104871835.310216
11/9/2019 12:00 AM UTC,25627291.5988
11/10/2019 12:00 AM UTC,25831789.5432
11/11/2019 12:00 AM UTC,76719464.1336769
11/12/2019 12:00 AM UTC,36480971.1280844
11/13/2019 12:00 AM UTC,170253684.852292
11/14/2019 12:00 AM UTC,141837294.640143
11/15/2019 12:00 AM UTC,96050576.1790958
11/16/2019 12:00 AM UTC,18520692.578
11/17/2019 12:00 AM UTC,7259449.0312
11/18/2019 12:00 AM UTC,84924006.4245089
11/19/2019 12:00 AM UTC,89518593.2703083
11/20/2019 12:00 AM UTC,66835060.0655242
11/21/2019 12:00 AM UTC,374783045.10432
11/22/2019 12:00 AM UTC,122891037.264077
11/23/2019 12:00 AM UTC,45092849.1708
11/24/2019 12:00 AM UTC,7677330.5364
11/25/2019 12:00 AM UTC,51415553.8676027
11/26/2019 12:00 AM UTC,67568209.2714137
11/27/2019 12:00 AM UTC,46207834.4328824
11/28/2019 12:00 AM UTC,11070595.1302844
11/29/2019 12:00 AM UTC,16106113.5624
11/30/2019 12:00 AM UTC,10542833.5468
12/1/2019 12:00 AM UTC,22070893.5988
12/2/2019 12:00 AM UTC,87950693.9874258
12/3/2019 12:00 AM UTC,66636923.5931
12/4/2019 12:00 AM UTC,154814553.236189
12/5/2019 12:00 AM UTC,72565657.4132838
12/6/2019 12:00 AM UTC,249836724.039832
12/7/2019 12:00 AM UTC,15582731.0728
12/8/2019 12:00 AM UTC,16326645.1676
12/9/2019 12:00 AM UTC,130515892.076268
12/10/2019 12:00 AM UTC,72428650.0594074
12/11/2019 12:00 AM UTC,82074881.1888441
12/12/2019 12:00 AM UTC,125884814.368934
12/13/2019 12:00 AM UTC,75149478.4097043
12/14/2019 12:00 AM UTC,21485696.1971414
12/15/2019 12:00 AM UTC,17176161.0728
12/16/2019 12:00 AM UTC,81203456.6442288
12/17/2019 12:00 AM UTC,65294593.4581911
12/18/2019 12:00 AM UTC,57861303.66319
12/19/2019 12:00 AM UTC,76566488.8656645
12/20/2019 12:00 AM UTC,51180573.712696
12/21/2019 12:00 AM UTC,26536726.5988
12/22/2019 12:00 AM UTC,9461072.0416
12/23/2019 12:00 AM UTC,27315774.4197
12/24/2019 12:00 AM UTC,78400332.0796736
12/25/2019 12:00 AM UTC,3297284.5156
12/26/2019 12:00 AM UTC,20546807.5884
12/27/2019 12:00 AM UTC,40264169.5102
12/28/2019 12:00 AM UTC,12411461.5572
12/29/2019 12:00 AM UTC,17072411.0728
12/30/2019 12:00 AM UTC,35471857.68566
12/31/2019 12:00 AM UTC,34368416.3527402
1/1/2020 12:00 AM UTC,10786690.5364
1/2/2020 12:00 AM UTC,32150365.87168
1/3/2020 12:00 AM UTC,49691384.7714301
1/4/2020 12:00 AM UTC,14728661.5304
1/5/2020 12:00 AM UTC,12543358.5468
1/6/2020 12:00 AM UTC,98716479.9820262
1/7/2020 12:00 AM UTC,125553064.377004
1/8/2020 12:00 AM UTC,37510262.9804
1/9/2020 12:00 AM UTC,42594968.5222513
1/10/2020 12:00 AM UTC,74069081.2825151
1/11/2020 12:00 AM UTC,45606629.2997053
1/12/2020 12:00 AM UTC,18241164.0832
1/13/2020 12:00 AM UTC,94907240.0048576
1/14/2020 12:00 AM UTC,178076530.900797
1/15/2020 12:00 AM UTC,33658732.17884
1/16/2020 12:00 AM UTC,170318030.113392
1/17/2020 12:00 AM UTC,113861426.341723
1/18/2020 12:00 AM UTC,14659214.61674
1/19/2020 12:00 AM UTC,28925334.2902
1/20/2020 12:00 AM UTC,29750364.5156
1/21/2020 12:00 AM UTC,91147602.2699002
1/22/2020 12:00 AM UTC,52332157.3946531
1/23/2020 12:00 AM UTC,62271285.21904
1/24/2020 12:00 AM UTC,108681404.354822
1/25/2020 12:00 AM UTC,17150650.015
1/26/2020 12:00 AM UTC,22542189.1578
1/27/2020 12:00 AM UTC,107234931.546195
1/28/2020 12:00 AM UTC,61749648.8618
1/29/2020 12:00 AM UTC,107344200.980692
1/30/2020 12:00 AM UTC,42680708.6599
