id,avg_price,avg_cpm,zip_code,zip_code_id,lat,lon,size,price,rate_card_price,floor_price,cpm,impressions,supplier_id,supplier_face_id
153388,800.0,1.86,4012,15407,27.20683,-80.33183,12' x 42',800.0,960.0,,1.86,429704,39,1250
358059,800.0,2.72,4041,42415,42.43769,-123.2718,8' x 16',800.0,960.0,,2.72,294532,39,15248
200708,6500.0,7.74,4032,38921,36.16035,-115.11803,14' x 48',6500.0,7800.0,,7.74,840300,39,644
359282,645.0,1.92,4047,16434,36.20731,-86.7501,"10' 6"" x 22' 9""",645.0,774.0,,1.92,335084,39,42043
365411,2500.0,2.49,4001,15779,34.68106,-86.57792,10' x 40',2500.0,3000.0,,2.49,1003272,39,4058
370166,515.0,3.64,4047,16360,36.23766,-86.393762,"10' 6"" x 22' 9""",515.0,618.0,,3.64,141400,39,40617
368685,832.0,3.0,4001,15892,32.45969,-86.41307,"10' 6"" x 36'",832.0,998.0,,3.0,277168,39,77552
370318,1250.0,4.55,4001,15788,34.80904,-86.5128,10' x 24',1250.0,1500.0,,4.55,274908,39,4079
435277,3500.0,4.83,4032,38924,36.144241,-115.144676,14' x 48',3500.0,4200.0,,4.83,724620,39,1291
262004,1425.0,3.74,4046,25758,43.52703,-96.73109,"10' 6"" x 22' 9""",1425.0,1710.0,,3.74,380820,39,70136
89459,650.0,2.88,4028,17151,34.51227,-89.04836,"10' 6"" x 36'",650.0,780.0,,2.88,225708,39,70137
430187,1200.0,2.6,4029,29585,38.187871,-91.193894,10' x 30',1200.0,1200.0,,2.6,460993,39,60011
479540,500.0,3.97,4051,9437,37.49209,-77.47161,"10' 6"" x 22' 9""",500.0,600.0,,3.97,125924,39,1220
485511,495.0,7.45,4055,24417,44.63824,-91.94241,"10' 6"" x 22' 9""",495.0,594.0,,7.45,66412,39,10095
485529,500.0,7.72,4055,24246,44.71913,-90.1051,"10' 6"" x 22' 9""",500.0,600.0,,7.72,64796,39,1309
366693,8000.0,34.89,4036,3623,40.5754,-73.9803,"22' 9"" x 23'",8000.0,9600.0,,34.89,229320,39,4535
95250,700.0,4.75,4016,37104,42.925875,-112.466215,"10' 6"" x 22' 9""",700.0,840.0,,4.75,147384,39,55381
99029,700.0,9.63,4016,37150,42.073453,-111.84965,"10' 6"" x 48'",700.0,840.0,,9.63,72720,39,56554
471464,865.0,3.2,4019,23621,41.66167,-90.56841,14' x 48',865.0,1038.0,,3.2,270564,39,70141
387079,751.0,7.81,4006,40033,34.164722,-117.304066,"10' 6"" x 22' 9""",751.0,901.0,,7.81,96176,39,74664
50848,2323.33,2.9,4021,17969,38.07247,-84.47935,14' x 48',2500.0,3000.0,,3.12,800576,39,1812
58087,130.0,1.48,4022,31773,32.42545,-93.73992,6' x 12',130.0,156.0,,1.48,87756,39,9115
478392,450.0,3.23,4045,12729,33.47951,-81.69384,"10' 6"" x 22' 9""",450.0,540.0,,3.23,139428,39,5941
320750,1500.0,2.16,4042,6749,39.979934,-76.703442,"10' 6"" x 22' 9""",1500.0,1800.0,,2.16,693824,39,21058
486465,2000.0,6.84,4045,12376,34.001065,-81.01646,14' x 48',2000.0,2400.0,,6.84,292576,39,5095
489879,380.0,1.99,4037,11980,34.31005,-78.71501,"10' 6"" x 24'",380.0,456.0,,1.99,190932,39,5409
1705309,250.0,26.54,4026,21539,42.400328,-83.265602,6' x 12',250.0,300.0,,26.54,9420,272,86
1705318,250.0,26.54,4026,21540,42.41829,-82.964815,6' x 12',250.0,300.0,,26.54,9420,272,180
58273,500.0,1.65,4013,12972,34.302047,-85.176347,"10' 6"" x 22' 9""",500.0,600.0,,1.65,302784,39,40111
99558,1295.0,9.83,4025,23,42.15513,-72.57609,"10' 6"" x 22' 9""",1295.0,1554.0,,9.83,131752,39,24670
95388,650.0,2.79,4028,17151,34.51133,-89.0469,"10' 6"" x 36'",650.0,780.0,,2.79,232880,39,70177
138101,500.0,1.83,4047,16319,36.620148,-87.431233,"10' 6"" x 22' 9""",500.0,600.0,,1.83,273368,39,2501
378360,1485.0,5.24,4040,33522,35.42862,-94.71774,12' x 36',1485.0,1782.0,,5.24,283448,39,50218
378275,850.0,9.78,4048,35095,30.54034,-96.44766,"10' 6"" x 22' 9""",850.0,1020.0,,9.78,86924,39,50007
378359,1485.0,8.32,4040,33351,35.85575,-94.98509,12' x 36',1485.0,1782.0,,8.32,178536,39,53235
58787,1850.0,1.07,4022,31768,32.50433,-93.74795,14' x 48',1850.0,2220.0,,1.07,1728336,39,77543
501593,970.0,2.21,4018,20969,38.97405,-85.84275,"10' 6"" x 36'",970.0,1164.0,,2.21,438476,39,7019
369825,1000.0,2.12,4012,14360,28.5415,-81.3975,"10' 6"" x 36'",1000.0,1200.0,,2.12,471908,39,7019
99696,1800.0,8.23,4006,40000,34.849951,-114.620856,12' x 40',1800.0,2160.0,,8.23,218592,39,30137
147947,1295.0,18.3,4009,2317,41.16875,-73.13625,"10' 6"" x 22' 9""",1295.0,1554.0,,18.3,70752,39,702
130638,1100.0,4.44,4047,16858,35.028204,-90.08085,14' x 48',1100.0,1320.0,,4.44,247604,39,21340
177787,1200.0,2.81,4029,29090,38.70921,-94.441005,14' x 48',1200.0,1440.0,,2.81,427120,39,70200
467862,1425.0,7.95,4046,25756,43.54651,-96.70603,"10' 6"" x 22' 9""",1425.0,1710.0,,7.95,179340,39,70204
492253,300.0,3.74,4024,6715,39.73861,-76.94138,5' x 11',300.0,360.0,,3.74,80188,39,2535
150411,1635.0,4.14,4047,16319,36.58651,-87.413315,"10' 6"" x 36'",1635.0,1962.0,,4.14,395300,39,7021
475696,350.0,2.24,4022,31314,30.09368,-90.93503,"10' 6"" x 22' 9""",350.0,420.0,,2.24,156208,39,7021
479914,550.0,7.78,4051,9158,38.90206,-78.489475,"10' 6"" x 22' 9""",550.0,660.0,,7.78,70700,39,3300
377406,850.0,1.37,4055,24119,44.306,-88.2454,14' x 48',850.0,1020.0,,1.37,620140,39,1849
2071128,495.0,1.78,4039,19962,39.191778,-84.571421,12' x 25',495.0,550.0,,1.78,277805,94,3143
2073557,520.0,13.81,4039,19037,40.516878,-82.87572,12' x 25',520.0,900.0,,13.81,37648,348,MOR-003-TN
2075220,400.0,5.35,4042,6277,42.23090035,-79.78529755,12' x 24',400.0,400.0,,5.35,74704,150,0269-03.1
482897,2918.0,3.4,4048,35205,27.597011,-99.495559,"14' x 43' 3""",2918.0,3502.0,,3.4,858492,39,77132
371343,800.0,3.1,4053,43243,47.71508,-117.38396,"10' 6"" x 22' 9""",800.0,960.0,,3.1,258228,39,11692
2239034,2000.0,14.78,4026,21484,42.069881439209,-83.6718826293945,20' x 60',3000.0,1500.0,,22.17,135332,815,121S
490642,1125.0,8.46,4036,5125,42.82683,-78.84433,"10' 6"" x 22' 9""",1125.0,1350.0,,8.46,132972,39,21024
138647,585.0,4.53,4047,16611,36.56944,-82.50666,"10' 6"" x 22' 9""",585.0,702.0,,4.53,129108,39,10941
137594,1350.0,2.92,4013,13609,32.003562,-81.123578,12' x 24',1350.0,1620.0,,2.92,462192,39,60061
503941,1250.0,11.21,4036,4077,42.6996,-73.65318,"10' 6"" x 22' 9""",1250.0,1500.0,,11.21,111472,39,1268
387418,1200.0,3.55,4028,17574,30.399163,-88.70242,14' x 48',1200.0,1440.0,,3.55,337656,39,5330
409435,721.72,39.43,4029,29281,39.341061,-93.5022039999999,12' x 24',721.7165,900.0,,39.43,18306,138,MO-317
390232,1500.0,9.62,4028,17583,30.50062,-88.70387,10' x 20',1500.0,1800.0,,9.62,155952,39,5399
390337,450.0,3.2,4028,17509,31.342559,-89.300499,10' x 20',450.0,540.0,,3.2,140648,39,9629
120766,1750.0,4.86,4026,21397,42.977565,-82.47712,14' x 48',1750.0,2100.0,,4.86,360308,39,9801
117079,2000.0,5.35,4042,5615,40.437224,-79.970895,"10' 6"" x 22' 9""",2000.0,2400.0,,5.35,374116,39,2212
395587,481.0,7.01,4017,23798,42.50573,-88.59932,8' x 16',481.0,577.0,,7.01,68572,39,22730
84287,1250.0,1.41,4039,20105,39.74165,-84.106762,"10' 6"" x 22' 9""",1250.0,1500.0,,1.41,887388,39,7027
386402,500.0,6.09,4048,34042,31.3054,-95.4407,10' x 24',500.0,600.0,,6.09,82056,39,65177
395454,2500.0,1.71,4005,32171,34.635763,-92.45864,14' x 48',2500.0,3000.0,,1.71,1462708,39,10252
123002,1222.0,1.54,4013,13610,32.206595,-81.182785,12' x 50',1222.0,1466.0,,1.54,791952,39,17732
397506,600.0,3.7,4045,12586,33.71924,-78.93173,"12' 3"" x 24' 6""",600.0,720.0,,3.7,162184,39,2276
138933,2500.0,9.95,4001,15760,34.67778,-86.7512,10' x 40',2500.0,3000.0,,9.95,251304,39,90904
124813,1313.0,2.05,4013,13617,32.06984,-81.131515,14' x 48',1313.0,1576.0,,2.05,640512,39,60341
174572,1000.0,3.62,4019,22619,42.412271,-93.573912,16' x 60',1000.0,1200.0,,3.62,276572,39,7030
195822,2500.0,16.32,4036,3388,40.87116,-73.85624,"10' 6"" x 22' 9""",2500.0,3000.0,,16.32,153168,39,213
164159,1100.0,55.11,4039,19358,41.883764,-80.772793,"10' 6"" x 22' 9""",1100.0,1320.0,,55.11,19960,39,2164
136156,7000.0,19.34,4039,19519,41.136332,-81.689309,14' x 48',7000.0,8400.0,,19.34,362008,39,668
60082,514.29,4.11,4017,27185,41.52437,-88.00746,"10' 6"" x 22' 9""",600.0,720.0,,4.8,125120,39,1297
496718,3000.0,5.66,4032,38938,36.0789,-115.2081,14' x 48',3000.0,3600.0,,5.66,529980,39,962
134401,500.0,2.6,4029,29545,38.70321,-93.19423,12' x 30',500.0,600.0,,2.6,192264,39,22410
66868,925.0,11.24,4039,19422,41.483053,-81.73882,"10' 6"" x 22' 9""",925.0,1110.0,,11.24,82316,39,11542
260469,750.0,1.66,4048,35578,30.481479,-97.588124,"10' 6"" x 36'",750.0,900.0,,1.66,452700,39,70301
478213,700.0,5.73,4021,17949,37.73996,-84.23381,"10' 6"" x 22' 9""",700.0,840.0,,5.73,122116,39,10068
313555,200.0,1.09,4006,39665,34.044,-118.089,6' x 12',200.0,240.0,,1.09,183720,39,2266
485662,450.0,7.96,4021,9910,37.14968,-82.4901,"10' 6"" x 22' 9""",450.0,540.0,,7.96,56516,39,40347
492305,1100.0,25.72,4042,6269,41.9815,-80.36983,"10' 6"" x 22' 9""",1100.0,1320.0,,25.72,42760,39,21003
494017,1859.0,1.54,4026,21434,42.28009,-83.19894,14' x 48',1859.0,2231.0,,1.54,1208212,39,8674
448972,1250.0,11.15,4006,40936,38.00524055,-121.75819387,12' x 24',1250.0,1500.0,,22.3,112128,36,002417
489017,900.0,3.61,4026,22347,44.726963,-85.595178,"10' 6"" x 22' 9""",900.0,1080.0,,3.61,249652,39,518
158918,360.0,6.23,4048,34155,32.475475,-97.817225,"10' 6"" x 22' 9""",360.0,432.0,,6.23,57772,39,14782
432245,650.0,2.31,4047,16676,35.811659,-84.263838,"10' 6"" x 22' 6""",650.0,780.0,,2.31,281576,39,21515
402435,1100.0,2.43,4028,17583,30.454835,-88.823672,20' x 30',1100.0,1320.0,,2.43,452384,39,5567
60352,1125.0,2.37,4018,20587,41.470403,-87.256159,14' x 48',1500.0,1800.0,,3.17,473900,39,1812
60355,416.67,1.6,4018,20587,41.52308,-87.33644,14' x 48',500.0,600.0,,1.92,260128,39,1954
478501,3062.89,2.54,4047,16434,36.18345,-86.77562,14' x 48',3135.0,3762.0,,2.6,1206872,39,23148
115747,1300.0,2.02,4026,21655,43.259975,-83.784395,10' x 63',1300.0,1560.0,,2.02,644960,39,60073
507854,250.0,3.04,4009,2240,41.51079,-72.59103,"12' 3"" x 24' 6""",1295.0,1554.0,,15.72,82360,39,11012
1758562,1700.0,2.05,4047,16380,35.8602,-86.4486,"10' 6"" x 36'",1700.0,2400.0,,2.05,827660,39,90982
119981,675.0,11.91,4039,19743,40.877046,-81.422027,"10' 6"" x 22' 9""",675.0,810.0,,11.91,56668,39,2010
471349,850.0,7.79,4040,33154,36.07842,-95.77999,"10' 6"" x 22' 9""",850.0,1020.0,,7.79,109164,39,23511
479713,700.0,7.3,4054,19309,40.508605,-80.622515,"10' 6"" x 22' 9""",700.0,840.0,,7.3,95868,39,1251
141216,1100.0,1.48,4048,35973,33.53351,-101.918642,"10' 6"" x 22' 9""",1100.0,1320.0,,1.48,744552,39,10612
2075002,475.0,24.59,4042,5826,40.01608498,-78.32440478,10' x 30',475.0,475.0,,24.59,19320,150,0259-04.1
477277,590.0,4.43,4051,9821,37.13349,-80.39001,"10' 6"" x 22' 9""",590.0,708.0,,4.43,133312,39,61116
2075034,500.0,1.33,4039,20173,38.79057028,-82.98498525,10' x 30',500.0,500.0,,1.33,376936,150,0327-11.1
2075035,500.0,1.33,4039,20173,38.79057028,-82.98498525,10' x 30',500.0,500.0,,1.33,376936,150,0327-21.1
1531467,600.0,6.5,4039,19550,41.061346,-81.51827,"10' 6"" x 22' 9""",600.0,720.0,,6.5,92248,39,1181
96718,1800.0,3.88,4012,15254,29.14755,-82.18729,14' x 48',1800.0,2160.0,,3.88,464132,39,2961
2075039,425.0,2.04,4054,10856,39.39406311,-81.4715016,10' x 30',425.0,425.0,,2.04,208656,150,0419-01.1
2075040,425.0,2.04,4054,10856,39.39406311,-81.4715016,10' x 30',425.0,425.0,,2.04,208656,150,0419-02.1
508888,2850.0,5.46,4031,30700,41.26028,-95.97667,14' x 48',2850.0,3420.0,,5.46,522416,39,51851
134878,750.0,4.92,4001,15788,34.80634,-86.51816,"10' 6"" x 22' 9""",750.0,900.0,,4.92,152404,39,99902
2075168,425.0,2.0,4042,5901,40.1465726,-79.52792107,12' x 24',425.0,425.0,,2.0,212520,150,0123-43.1
240329,650.0,11.94,4006,39910,32.78141,-115.5462,"10' 6"" x 22' 9""",650.0,780.0,,11.94,54428,39,20026
74574,875.0,1.14,4039,20259,40.74374,-84.07851,20' x 60',875.0,1050.0,,1.14,766200,39,5628
429049,725.0,2.27,4027,25430,45.55477,-94.26017,"10' 6"" x 22' 9""",725.0,870.0,,2.27,319684,39,10780
2075185,500.0,2.81,4042,6106,40.85335304,-79.98140903,12' x 24',500.0,500.0,,2.81,177744,150,0129-24.1
490650,1585.0,4.15,4036,5043,42.852495,-78.6968,"10' 6"" x 22' 9""",1585.0,1902.0,,4.15,381600,39,21068
2075188,800.0,1.25,4042,5686,40.14725323,-80.02884568,12' x 24',800.0,800.0,,1.25,637560,150,0135-23.1
425996,1050.0,2.92,4037,11485,35.96395,-77.81846,10' x 30',1050.0,1260.0,,2.92,359860,39,39
2075200,425.0,1.69,4042,6001,41.21221395,-78.77251257,12' x 24',425.0,425.0,,1.69,251160,150,0210-01.1
427847,320.0,2.8,4037,11861,34.64563,-78.69331,"10' 6"" x 22' 9""",320.0,320.0,,2.8,114254,39,199
2075214,400.0,1.59,4042,6387,40.7322339,-78.15575927,12' x 24',400.0,400.0,,1.59,251160,150,0223-01.1
478568,400.0,3.66,4013,13419,33.4201,-82.03369,"10' 6"" x 22' 9""",400.0,480.0,,3.66,109352,39,821
475564,1800.0,2.75,4012,13957,29.41818,-81.16124,10' x 40',1800.0,2160.0,,2.75,654144,39,1414
2075219,500.0,1.29,4042,6074,40.90221446,-80.01525073,12' x 24',500.0,500.0,,1.29,386400,150,0255-04.1
475567,1500.0,4.11,4012,13962,29.251365,-81.07027,"10' 6"" x 40' 3""",1500.0,1800.0,,4.11,365180,39,49006
273668,800.0,4.52,4048,34531,31.714125,-98.991125,10' x 40',800.0,960.0,,4.52,176828,39,1028
174924,540.0,22.15,4030,26692,47.10055,-104.75253,"10' 6"" x 22' 9""",540.0,648.0,,22.15,24376,39,60541
2075235,425.0,1.57,4039,19647,41.09949865,-80.78104169,12' x 24',425.0,425.0,,1.57,270480,150,0304-04.1
505409,1500.0,1.6,4039,19159,41.59393,-83.55162,20' x 50',1500.0,1800.0,,1.6,935196,39,2031
423527,1600.0,3.97,4051,9271,38.22623,-78.37438,"10' 6"" x 22' 9""",1600.0,1920.0,,3.97,403228,39,22012
2075236,370.0,1.13,4039,19212,39.89771889,-82.03609615,12' x 24',370.0,370.0,,1.13,328440,150,0305-13.1
187895,2710.0,1.63,4006,40054,33.934135,-117.29038,14' x 32',2710.0,3252.0,,1.63,1664140,39,70461
2075238,370.0,1.13,4039,19212,39.89771889,-82.03609615,12' x 24',370.0,370.0,,1.13,328440,150,0305-23.1
2075239,370.0,1.13,4039,19212,39.89771889,-82.03609615,12' x 24',370.0,370.0,,1.13,328440,150,0305-24.1
492190,520.0,2.56,4037,11842,35.07003,-78.82696,10' x 40',520.0,624.0,,2.56,202948,39,4024
503922,1100.0,2.3,4012,15254,29.143626,-82.19196,14' x 48',1100.0,1320.0,,2.3,477456,39,4629
2075242,425.0,2.04,4054,10856,39.3928286,-81.47248306,12' x 24',425.0,425.0,,2.04,208656,150,0403-01.1
477754,3624.44,16.37,4021,17961,38.01515,-84.52304,"10' 6"" x 22' 9""",1750.0,2100.0,,7.9,221424,39,1703
479509,1500.0,7.37,4047,16692,36.17361,-83.27388,"10' 6"" x 36'",1500.0,1800.0,,7.37,203484,39,16193
97401,485.0,8.81,4012,13911,29.16331,-81.52771,10' x 40',485.0,582.0,,8.81,55032,39,2017
78413,625.0,3.52,4039,19177,41.65362,-83.54717,"10' 6"" x 22' 9""",625.0,750.0,,3.52,177432,39,705
139598,750.0,3.04,4001,15783,34.74927,-86.6711,"10' 6"" x 22' 9""",750.0,900.0,,3.04,246716,39,90116
469623,660.0,9.41,4056,36967,44.01705,-107.96569,"10' 6"" x 22' 9""",660.0,792.0,,9.41,70104,39,68282
2075329,5200.0,10.77,4042,5689,40.26401275,-80.13070755,12' x 32',5200.0,5200.0,,10.77,483000,150,0205-01.1
2075333,1200.0,1.83,4042,5509,40.12991212,-79.98575408,12' x 40',1200.0,1200.0,,1.83,656880,150,0118-03.1
2075403,500.0,0.81,4024,5818,40.04273563,-78.56133927,14' x 24',500.0,500.0,,0.81,618240,150,0227-44.1
479852,700.0,0.29,4051,9441,37.59671,-77.48558,14' x 48',700.0,700.0,,0.29,2381089,39,81003
490078,1100.0,22.79,4042,5327,42.05917,-79.21367,"10' 6"" x 22' 9""",1100.0,1320.0,,22.79,48260,39,92890
480168,1100.0,2.75,4051,9441,37.63444,-77.50403,"10' 6"" x 22' 9""",1100.0,1320.0,,2.75,399276,39,2002
400786,833.52,5.29,4029,29235,40.1284680000001,-95.2367189999999,12' x 32',833.519,1040.0,,5.29,157428,138,MM-349
55193,2600.0,3.33,4048,35827,35.187345,-101.91962,14' x 48',2600.0,3120.0,,3.33,781260,39,7051
508406,1350.0,3.95,4006,38042,32.66999,-114.5171,"10' 6"" x 36'",1350.0,1620.0,,3.95,341392,39,10163
508407,1350.0,5.19,4006,38042,32.66999,-114.5171,"10' 6"" x 36'",1350.0,1620.0,,5.19,260272,39,10164
471772,1000.0,4.86,4013,13512,32.59361,-83.5939,"10' 6"" x 22' 9""",1000.0,1200.0,,4.86,205652,39,37842
509533,750.0,2.33,4006,38041,32.71453,-114.6237,"10' 6"" x 22' 9""",750.0,900.0,,2.33,322160,39,10030
237566,2500.0,10.19,4006,39903,33.78514,-116.45843,"10' 6"" x 36'",2500.0,3000.0,,10.19,245440,39,2331
231275,2500.0,12.65,4006,39903,33.78514,-116.45843,"10' 6"" x 36'",2500.0,3000.0,,12.65,197584,39,2332
473514,3212.5,2.03,4018,20484,39.700861,-86.126422,12' x 32',3765.0,4518.0,,2.38,1583368,39,10375
477968,590.0,4.84,4013,12757,33.42691,-81.88787,"10' 6"" x 22' 9""",590.0,708.0,,4.84,121992,39,5393
56985,1400.0,2.97,4022,31768,32.50273,-93.72494,14' x 48',1400.0,1680.0,,2.97,471748,39,7052
155062,1300.0,3.09,4045,12393,34.0874,-80.93275,"10' 6"" x 36'",1300.0,1560.0,,3.09,420244,39,9751
104266,2700.0,3.76,4040,33240,36.13221,-95.87116,14' x 48',2700.0,3240.0,,3.76,718984,39,70522
476107,900.0,3.88,4008,36612,38.7962,-104.77207,"10' 6"" x 22' 9""",900.0,1080.0,,3.88,231788,39,80862
494422,425.0,5.63,4054,20175,38.43791,-82.37577,"10' 6"" x 22' 9""",425.0,510.0,,5.63,75428,39,1208
474398,500.0,7.0,4039,20154,39.05386,-82.63436,10' x 24',500.0,600.0,,7.0,71472,39,14142
430513,600.0,0.68,4045,12393,34.073397,-80.956034,10' x 40',600.0,720.0,,0.68,888492,39,71011
359630,3523.0,8.29,4008,36481,40.44739,-105.07707,12' x 25',3523.0,4228.0,,8.29,425072,39,70533
479940,2000.0,9.45,4051,9595,36.86137,-76.24809,"10' 6"" x 36'",2000.0,2400.0,,9.45,211552,39,2375
124834,433.0,8.22,4047,16874,35.216353,-90.029019,"10' 6"" x 22' 9""",433.0,520.0,,8.22,52664,39,70541
407497,714.6,18.53,4029,29270,39.7628,-93.5561,12' x 24',714.6023,890.0,,18.53,38570,138,MO-441
61837,1400.0,7.29,4042,6554,40.350431,-76.380678,"10' 6"" x 22' 9""",1400.0,1680.0,,7.29,191996,39,26014
490156,745.0,15.39,4054,11089,39.33573,-78.95479,"10' 6"" x 22' 9""",745.0,894.0,,15.39,48408,39,35155
320815,832.0,4.78,4022,31644,30.286394,-90.9576,"10' 6"" x 36'",832.0,998.0,,4.78,173968,39,70381
74076,725.0,4.03,4027,25369,45.56371,-94.1543,"10' 6"" x 22' 9""",725.0,870.0,,4.03,179972,39,10241
288239,743.0,7.23,4040,33159,36.31825,-95.62951,"10' 6"" x 22' 9""",743.0,892.0,,7.23,102780,39,30071
326446,721.0,2.27,4001,15893,32.62072,-86.48715,"10' 6"" x 36'",721.0,865.0,,2.27,318308,39,1005
326478,500.0,3.04,4001,15737,34.63557,-86.95107,"10' 6"" x 22' 9""",500.0,600.0,,3.04,164536,39,50715
485651,450.0,7.43,4037,16620,36.444516,-81.796763,"10' 6"" x 22' 9""",450.0,540.0,,7.43,60580,39,40295
416689,1200.0,3.7,4012,14365,28.610938,-81.415174,"10' 6"" x 36'",1200.0,1440.0,,3.7,324008,39,7059
242023,850.0,5.24,4006,39916,32.89782,-115.5693,14' x 48',850.0,1020.0,,5.24,162256,39,20137
485660,450.0,4.87,4051,9907,36.901165,-82.30651,"10' 6"" x 22' 9""",450.0,540.0,,4.87,92428,39,40340
1502329,2675.0,5.57,4039,19008,40.086836,-82.958941,14' x 48',2675.0,3210.0,,5.57,479904,39,66905
428411,500.0,0.36,4045,12381,34.061564,-81.136782,8' x 18',500.0,600.0,,0.36,1390384,39,70591
71242,2000.0,5.32,4053,42835,47.200526,-122.300051,"10' 6"" x 22' 9""",2000.0,2400.0,,5.32,376016,39,50043
91778,1500.0,2.02,4018,20587,41.471359,-87.338739,14' x 48',2000.0,2400.0,,2.7,740948,39,2469
493247,1000.0,3.53,4053,43242,47.674,-117.41083,"10' 6"" x 22' 9""",1000.0,1200.0,,3.53,283388,39,14121
484878,425.43,4.63,4001,15540,33.50046,-86.86785,"10' 6"" x 22' 9""",338.0,406.0,,3.68,91876,39,4087
93715,1400.0,7.74,4005,17178,33.37119,-91.04037,12' x 48',1400.0,1680.0,,7.74,180984,39,70006
127387,800.0,5.97,4048,35083,30.63426,-96.35357,"10' 6"" x 22' 9""",800.0,960.0,,5.97,133940,39,1199
471578,800.0,1.74,4029,29803,37.18233,-93.30691,"10' 6"" x 22' 9""",800.0,960.0,,1.74,459640,39,266
71892,2000.0,5.85,4053,42611,47.484618,-122.209564,"10' 6"" x 22' 9""",2000.0,2400.0,,5.85,342088,39,25336
432865,2500.0,11.74,4032,39061,39.51215,-119.80605,14' x 48',2500.0,3000.0,,11.74,213004,39,710975
480888,550.0,3.13,4022,31895,31.60133,-91.51886,"10' 6"" x 22' 9""",550.0,660.0,,3.13,175792,39,7383
489445,1000.0,4.28,4045,12372,34.02808,-81.06129,"10' 6"" x 22' 9""",1000.0,1200.0,,4.28,233452,39,1424
476376,1439.0,8.04,4048,35191,28.36956,-98.14446,10' x 24',1439.0,1727.0,,8.04,178872,39,22246
475583,3400.0,11.91,4008,36605,38.8324,-104.8309,"10' 6"" x 36'",3400.0,4080.0,,11.91,285516,39,81553
128118,1350.0,3.69,4006,38042,32.67907,-114.550325,"10' 6"" x 36'",1350.0,1620.0,,3.69,365736,39,10162
140158,300.0,1.0,4001,15809,34.285305,-86.23184,"10' 6"" x 22' 9""",300.0,360.0,,1.0,299616,39,1353
111620,2970.0,1.93,4040,33240,36.11941,-95.85921,14' x 48',2970.0,3564.0,,1.93,1541604,39,22822
489728,1000.0,6.87,4045,12375,34.011985,-81.015745,"10' 6"" x 22' 9""",1000.0,1200.0,,6.87,145600,39,1152
496047,1167.0,15.68,4006,40426,35.37333,-118.99395,"10' 6"" x 22' 9""",1167.0,1400.0,,15.68,74440,39,34071
476191,1500.0,2.41,4012,15316,28.204889,-82.653558,14' x 48',1500.0,1800.0,,2.41,621296,39,28031
71945,2000.0,25.11,4053,42912,47.04448,-122.89728,"10' 6"" x 22' 9""",2000.0,2400.0,,25.11,79648,39,55249
477640,3198.0,4.03,4048,35417,27.80432,-97.39745,14' x 48',3198.0,3838.0,,4.03,793256,39,170
491407,1250.0,5.44,4013,13243,34.10336,-84.03236,14' x 48',1250.0,1500.0,,5.44,229712,39,20352
477656,1632.0,27.87,4048,35434,27.64042,-97.19972,"10' 6"" x 36'",1632.0,1958.0,,27.87,58564,39,542
510252,700.0,3.74,4016,37204,43.51212,-112.03557,"10' 6"" x 22' 9""",700.0,840.0,,3.74,187372,39,67822
197310,507.0,1.46,4001,15915,32.32708,-86.30322,"10' 6"" x 22' 9""",507.0,608.0,,1.46,348168,39,76087
72587,250.0,6.71,4053,42819,47.23929,-122.326673,5' x 11',250.0,300.0,,6.71,37276,39,40124
362998,1000.0,3.36,4042,7093,40.87482,-75.6572,14' x 48',1000.0,1200.0,,3.36,297320,39,60276
142064,433.0,2.51,4047,16874,35.248826,-90.002918,"10' 6"" x 22' 9""",433.0,520.0,,2.51,172748,39,70667
486981,695.0,5.37,4029,28957,36.8856,-89.55749,"10' 6"" x 22' 9""",695.0,834.0,,5.37,129376,39,3742
205094,507.0,2.55,4001,15914,32.37086,-86.30202,"10' 6"" x 22' 9""",507.0,608.0,,2.55,199032,39,76822
2084795,2500.0,3.26,4012,13983,30.3174904402014,-81.679142,14' x 48',2500.0,3125.0,,3.26,766116,36,004131
169969,1000.0,10.17,4001,16148,30.68451,-88.11447,"10' 6"" x 22' 9""",1000.0,1200.0,,10.17,98356,39,2981
2239024,3000.0,13.5,4026,21486,41.9145431518555,-83.364631652832,10' x 32',3000.0,1000.0,,13.5,222199,815,106N
473106,6070.0,10.16,4008,36302,39.7401,-104.958,14' x 48',6070.0,7284.0,,10.16,597432,39,10091
132990,2300.0,1.01,4001,15564,33.499655,-86.814845,14' x 48',2300.0,2760.0,,1.01,2269264,39,12946
2239027,2500.0,12.88,4026,21503,42.1301116943359,-83.2405166625977,10.6' x 36',3000.0,1200.0,,15.46,194102,815,113S
484630,750.0,3.27,4001,15760,34.74734,-86.78123,"10' 6"" x 22' 9""",750.0,900.0,,3.27,229280,39,90125
480165,960.0,2.76,4051,9385,37.52194,-77.32839,"10' 6"" x 22' 9""",960.0,1152.0,,2.76,347208,39,1958
458229,4200.0,5.78,4012,14568,25.764513,-80.254649,14' x 48',4200.0,5650.0,,5.78,727052,36,003141
498539,1369.0,2.18,4045,12579,33.785111,-78.782307,"10' 6"" x 36'",1369.0,1643.0,,2.18,627424,39,2914
2116022,500.0,3.43,4048,35301,29.35622432,-98.4339112,12' x 25',500.0,600.0,,3.43,145940,36,002573
485516,575.0,3.68,4055,24246,44.65538,-90.18094,"10' 6"" x 22' 9""",575.0,690.0,,3.68,156228,39,31279
